System,Iteration,NoiseType,NoiseLevel,Miner,Precision,LogFitness,Generalization,Simplicity
RTFMS,3,i-a-o-s,2.0,alpha,0.3970705419160634,0.42169992308589027,0.11844610827579116,1.0
RTFMS,3,i-a-o-s,2.0,heuristic,0.9862568280136141,0.9447830295943863,0.10722400657621045,0.42038515735086895
RTFMS,3,i-a-o-s,2.0,inductive,0.38295168544113956,1.0,0.20345462927331515,0.38252148997134666
RTFMS,4,a,0.5,alpha,0.33366025544303124,0.5778023095483452,0.9855448188008997,0.42857142857142855
RTFMS,4,a,0.5,heuristic,0.9951985608718197,0.9395101215980772,0.8871472058780815,0.5302013422818792
RTFMS,4,a,0.5,inductive,0.6321076576795972,1.0,0.9343505684231078,0.6146788990825688
RTFMS,4,a,1.0,alpha,0.3339855939977212,0.5776800163636511,0.9855388877896435,0.42857142857142855
RTFMS,4,a,1.0,heuristic,0.9992174198612318,0.9366912056650394,0.8750705974465868,0.5231788079470199
RTFMS,4,a,1.0,inductive,0.6317972124585839,1.0,0.896913833198099,0.6198347107438017
RTFMS,4,a,1.5,alpha,0.33431602724863485,0.6103775837822234,0.9855258121982806,0.4
RTFMS,4,a,1.5,heuristic,0.994945033408219,0.9395280912581906,0.8850022814206091,0.5436241610738255
RTFMS,4,a,1.5,inductive,0.6474221198266557,1.0,0.9093001661666558,0.6198347107438017
RTFMS,4,a,2.0,alpha,0.3346374334597376,0.6101664974319508,0.9855188828414012,0.4
RTFMS,4,a,2.0,heuristic,0.9948176887618709,0.9393459713687148,0.9050724268057831,0.5416666666666666
RTFMS,4,a,2.0,inductive,0.6469503642761083,1.0,0.9315380933520548,0.6124031007751939
RTFMS,4,i,0.5,alpha,0.2570767829267607,0.41885455623969137,0.0325459972201011,1.0
RTFMS,4,i,0.5,heuristic,0.9815394397014264,0.9477521521047001,0.1251905803663701,0.36697247706422015
RTFMS,4,i,0.5,inductive,0.36599713158871605,1.0,0.17324010329472328,0.3974833456698742
RTFMS,4,i,1.0,alpha,0.3130163420327501,0.4213024758330764,0.07523290700163887,1.0
RTFMS,4,i,1.0,heuristic,0.9835788263031021,0.9476441274629052,0.09552777446780014,0.40023682652457077
RTFMS,4,i,1.0,inductive,0.38358409223190537,1.0,0.15843489693936197,0.3769470404984424
RTFMS,4,i,1.5,alpha,0.31239184673479925,0.4210670719335116,0.09233142484919299,1.0
RTFMS,4,i,1.5,heuristic,0.9837279617139212,0.9475370684332226,0.09094015937729372,0.41159099298634183
RTFMS,4,i,1.5,inductive,0.360619118383237,1.0,0.15199271025632755,0.370253164556962
RTFMS,4,i,2.0,alpha,0.32058403169637784,0.4208231037015847,0.10110575826267798,1.0
RTFMS,4,i,2.0,heuristic,0.9812262832035151,0.9474051765979183,0.08792425840615115,0.41568263234708774
RTFMS,4,i,2.0,inductive,0.36678567346506985,1.0,0.1470090465932623,0.36797921247251647
RTFMS,4,s,0.5,alpha,0.3853623069577711,0.4194710868413203,0.031333768209151125,1.0
RTFMS,4,s,0.5,heuristic,0.9862839489231964,0.9417856241750366,0.12240346850891104,0.37326515704894087
RTFMS,4,s,0.5,inductive,0.3892563658166044,1.0,0.1725101458728191,0.4020028612303291
RTFMS,4,s,1.0,alpha,0.4267317897964179,0.4219542768929999,0.07800803018825297,1.0
RTFMS,4,s,1.0,heuristic,0.9810809284881105,0.9416864674604195,0.09723690569284749,0.40525587828492393
RTFMS,4,s,1.0,inductive,0.4126764750626326,1.0,0.15730685571701664,0.3821679615242323
RTFMS,4,s,1.5,alpha,0.449074987438155,0.42212995432902045,0.09176828807564952,1.0
RTFMS,4,s,1.5,heuristic,0.9834183333050195,0.941587274604333,0.09208311597710184,0.41082303810683835
RTFMS,4,s,1.5,inductive,0.4329424520138163,1.0,0.14889008917740998,0.3730583142347848
RTFMS,4,s,2.0,alpha,0.4562370919472253,0.4226499347739818,0.0952086042419974,1.0
RTFMS,4,s,2.0,heuristic,0.9856713165780949,0.9414967319265668,0.08846944909633292,0.4120040691759918
RTFMS,4,s,2.0,inductive,0.43163272455678614,1.0,0.14860404951452122,0.3706880121974462
RTFMS,4,o,0.5,alpha,0.7500056112011213,0.2891801159440705,0.9855500389488964,0.42857142857142855
RTFMS,4,o,0.5,heuristic,0.9962551929301887,0.9389770695730106,0.878829350043428,0.525
RTFMS,4,o,0.5,inductive,0.7774581446224164,1.0,0.9869947997380362,0.6000000000000001
RTFMS,4,o,1.0,alpha,0.99999810000798,0.3067012973886312,0.9855500389488964,0.42857142857142855
RTFMS,4,o,1.0,heuristic,0.9962342906401706,0.9385419885907444,0.8975789105669365,0.525
RTFMS,4,o,1.0,inductive,0.7916433677314982,1.0,0.9572054325414938,0.6129032258064515
RTFMS,4,o,1.5,alpha,0.9999971500661184,0.3186860196689929,0.9855500389488964,0.4347826086956522
RTFMS,4,o,1.5,heuristic,0.9993959659276415,0.9353077841573763,0.8929190486260086,0.5185185185185186
RTFMS,4,o,1.5,inductive,0.8193144621774184,1.0,0.959370957889129,0.6140350877192983
RTFMS,4,o,2.0,alpha,0.999995566511199,0.3021910632242564,0.9855500389488964,0.42857142857142855
RTFMS,4,o,2.0,heuristic,0.999529109885119,0.934856083480974,0.8971993027146208,0.5185185185185186
RTFMS,4,o,2.0,inductive,0.8181922447419675,1.0,0.959918869879996,0.6140350877192983
RTFMS,4,i-a-o-s,0.5,alpha,0.3880575132593007,0.4201064986064517,0.05998387524434445,1.0
RTFMS,4,i-a-o-s,0.5,heuristic,0.9869052033980413,0.947847614860096,0.21551903142037687,0.3914209115281501
RTFMS,4,i-a-o-s,0.5,inductive,0.3895174348311914,1.0,0.2731382911961161,0.43119266055045874
RTFMS,4,i-a-o-s,1.0,alpha,0.3761119944954623,0.41722075042699186,0.08207214830758103,1.0
RTFMS,4,i-a-o-s,1.0,heuristic,0.98457178566282,0.9477141668180997,0.1341555384918116,0.39860139860139865
RTFMS,4,i-a-o-s,1.0,inductive,0.3408689678054583,1.0,0.21622841887140276,0.4008321775312067
RTFMS,4,i-a-o-s,1.5,alpha,0.40221283570849653,0.42028882222480146,0.08837866705215747,1.0
RTFMS,4,i-a-o-s,1.5,heuristic,0.9848537864347956,0.9475816581931039,0.1134224752622427,0.4002932551319648
RTFMS,4,i-a-o-s,1.5,inductive,0.3867375126526199,1.0,0.18353991756890697,0.3825503355704698
RTFMS,4,i-a-o-s,2.0,alpha,0.403790824407428,0.4203793080477658,0.09623246682720554,1.0
RTFMS,4,i-a-o-s,2.0,heuristic,0.9838338688766903,0.947419987614265,0.10064562914587716,0.40953357252690925
RTFMS,4,i-a-o-s,2.0,inductive,0.38413107545381675,1.0,0.17566674893755574,0.37840785169029445
RTFMS,5,a,0.5,alpha,0.6003673192350178,0.5766875748600224,0.9855400710930667,0.41538461538461535
RTFMS,5,a,0.5,heuristic,0.9955086329483186,0.9392962419705021,0.8565528823804406,0.5345911949685535
RTFMS,5,a,0.5,inductive,0.6608718162102667,1.0,0.9444642218598185,0.6206896551724138
RTFMS,5,a,1.0,alpha,0.6007222889528674,0.5765468071779429,0.9855376136470498,0.41538461538461535
RTFMS,5,a,1.0,heuristic,0.999090713810514,0.9366088652823359,0.8578963232693918,0.5256410256410257
RTFMS,5,a,1.0,inductive,0.6612734509553186,1.0,0.930426640944998,0.6134453781512605
RTFMS,5,a,1.5,alpha,0.601083285031879,0.5764311478671866,0.985529845317949,0.41538461538461535
RTFMS,5,a,1.5,heuristic,0.9989466023402962,0.9366072360461006,0.8610174860937883,0.5256410256410257
RTFMS,5,a,1.5,inductive,0.6610213124953377,1.0,0.9291939318614391,0.6190476190476191
RTFMS,5,a,2.0,alpha,0.6014366965578478,0.5761577227848733,0.9855214400980694,0.40298507462686567
RTFMS,5,a,2.0,heuristic,0.9989365383851647,0.9366106535210734,0.8458669521398926,0.5220125786163522
RTFMS,5,a,2.0,inductive,0.689780757718451,1.0,0.9209101546700893,0.6124031007751939
RTFMS,5,i,0.5,alpha,0.27925584991745867,0.42158162146540434,0.033569294758983514,1.0
RTFMS,5,i,0.5,heuristic,0.9881406979378338,0.9478315146222258,0.12974940636827326,0.36505460218408736
RTFMS,5,i,0.5,inductive,0.3921600819524641,1.0,0.17603091817423944,0.39663093415007655
RTFMS,5,i,1.0,alpha,0.31846854062265684,0.4213328813234844,0.07208045231687166,1.0
RTFMS,5,i,1.0,heuristic,0.986839417337599,0.9477612593966671,0.09180690112594947,0.4099616858237548
RTFMS,5,i,1.0,inductive,0.377201917616127,1.0,0.15011686050499762,0.3761755485893417
RTFMS,5,i,1.5,alpha,0.3284411155621487,0.42168980436553993,0.08808817768488586,1.0
RTFMS,5,i,1.5,heuristic,0.9850111031147619,0.9476383423391412,0.08903650619557169,0.4142617762055483
RTFMS,5,i,1.5,inductive,0.3863948546536331,1.0,0.14946452238417562,0.3739495798319328
RTFMS,5,i,2.0,alpha,0.3369012876777705,0.42143661288732426,0.09926562179156662,1.0
RTFMS,5,i,2.0,heuristic,0.9798487573195874,0.9475242608772374,0.08865636901288798,0.41687842717667517
RTFMS,5,i,2.0,inductive,0.37711107831700785,1.0,0.15669295714969755,0.36997212266029467
RTFMS,5,s,0.5,alpha,0.36060416324869937,0.421899249875816,0.036017537493684526,1.0
RTFMS,5,s,0.5,heuristic,0.9831050621057067,0.9417123945824,0.13311921016582529,0.37715179968701096
RTFMS,5,s,0.5,inductive,0.39843472754073395,1.0,0.1984055292972592,0.4090560245587107
RTFMS,5,s,1.0,alpha,0.4181556905356174,0.42265323247167685,0.08335615602807478,1.0
RTFMS,5,s,1.0,heuristic,0.9820352533362101,0.9415158553355567,0.09875861194670921,0.4112458654906284
RTFMS,5,s,1.0,inductive,0.4125829367411503,1.0,0.16318838903609745,0.3761252446183953
RTFMS,5,s,1.5,alpha,0.44021221880970907,0.42268072457029787,0.1022792055537366,1.0
RTFMS,5,s,1.5,heuristic,0.9851092610148334,0.9387658977815183,0.09604808458296854,0.414609228673591
RTFMS,5,s,1.5,inductive,0.4268482693910147,1.0,0.16186356233929888,0.3736205990541251
RTFMS,5,s,2.0,alpha,0.4516421222322845,0.4228590553455004,0.10425550848852227,1.0
RTFMS,5,s,2.0,heuristic,0.9854889623197896,0.9386497932996434,0.09289677992722334,0.41579544023176723
RTFMS,5,s,2.0,inductive,0.32823294601899,1.0,0.17091274976056792,0.3850883935434281
RTFMS,5,o,0.5,alpha,0.777617480070774,0.31683371973159785,0.9855500389488964,0.45454545454545453
RTFMS,5,o,0.5,heuristic,0.9994086674257532,0.9361202814267513,0.8873951398071005,0.5159235668789809
RTFMS,5,o,0.5,inductive,0.7502680261081077,1.0,0.9610078204178676,0.625
RTFMS,5,o,1.0,alpha,0.9997064209806703,0.3160318691206261,0.9855500389488964,0.4347826086956522
RTFMS,5,o,1.0,heuristic,0.9994109356573763,0.935656669696638,0.8679760058036158,0.5209580838323353
RTFMS,5,o,1.0,inductive,0.8065990500848015,1.0,0.9879187461733003,0.6129032258064515
RTFMS,5,o,1.5,alpha,0.9995574496120613,0.3160308322094269,0.9855500389488964,0.4347826086956522
RTFMS,5,o,1.5,heuristic,0.9993516517621426,0.9353071172874697,0.8748623106835145,0.5151515151515151
RTFMS,5,o,1.5,inductive,0.8064569613450385,1.0,0.9879187461733003,0.6129032258064515
RTFMS,5,o,2.0,alpha,0.9994067444749439,0.3160308322094269,0.9855500389488964,0.4347826086956522
RTFMS,5,o,2.0,heuristic,0.9993122821338046,0.934741501099912,0.896934869354064,0.5185185185185186
RTFMS,5,o,2.0,inductive,0.8053289469149956,1.0,0.9879187461733003,0.6129032258064515
RTFMS,5,i-a-o-s,0.5,alpha,0.37618839302173857,0.4198050556099759,0.05668977723805557,1.0
RTFMS,5,i-a-o-s,0.5,heuristic,0.9904829230879579,0.9478467056607196,0.2127728866396259,0.392
RTFMS,5,i-a-o-s,0.5,inductive,0.37237294956431943,1.0,0.2687521621783012,0.4304291287386216
RTFMS,5,i-a-o-s,1.0,alpha,0.38646995571445175,0.4220814761888601,0.08332573302129831,1.0
RTFMS,5,i-a-o-s,1.0,heuristic,0.9931714052130775,0.9453328829907162,0.12908637109459498,0.40909090909090906
RTFMS,5,i-a-o-s,1.0,inductive,0.3718552945627517,1.0,0.2182227955307814,0.397979797979798
RTFMS,5,i-a-o-s,1.5,alpha,0.40005021932903595,0.4221740291631919,0.10233936485445749,1.0
RTFMS,5,i-a-o-s,1.5,heuristic,0.9865428835110122,0.9451780845054801,0.11501936631295728,0.4147997284453496
RTFMS,5,i-a-o-s,1.5,inductive,0.394141730258704,1.0,0.20375475125004927,0.3869249394673123
RTFMS,5,i-a-o-s,2.0,alpha,0.3943228695808535,0.42228173753795,0.1005546407807335,1.0
RTFMS,5,i-a-o-s,2.0,heuristic,0.9820848095939719,0.9450446811680773,0.10662661412402052,0.40691026597066865
RTFMS,5,i-a-o-s,2.0,inductive,0.389139850686835,1.0,0.18497283284638288,0.3811213626685592
RTFMS,6,a,0.5,alpha,0.6000974657571638,0.5877231287681823,0.9855407277048631,0.45161290322580644
RTFMS,6,a,0.5,heuristic,0.994369125024278,0.9395107609322226,0.8845738168311276,0.5405405405405405
RTFMS,6,a,0.5,inductive,0.6036682224173835,1.0,0.9460005074065422,0.6074766355140188
RTFMS,6,a,1.0,alpha,0.999944978174676,0.5727475079189865,0.9855285019761519,0.4461538461538462
RTFMS,6,a,1.0,heuristic,0.9942397391285246,0.9394945067404175,0.9101227431378898,0.5384615384615384
RTFMS,6,a,1.0,inductive,0.6327896834196856,1.0,0.9324051607120877,0.6000000000000001
RTFMS,6,a,1.5,alpha,0.9999432283056989,0.5648309490521177,0.9855192494610161,0.4328358208955224
RTFMS,6,a,1.5,heuristic,0.9941129943410781,0.939355347630547,0.9121813443535425,0.5342465753424658
RTFMS,6,a,1.5,inductive,0.6323809509161585,1.0,0.9211950304978185,0.6065573770491803
RTFMS,6,a,2.0,alpha,0.9999431407700746,0.5647178312018836,0.9855137899865799,0.4328358208955224
RTFMS,6,a,2.0,heuristic,0.9942534593815721,0.939509597152405,0.911069619998681,0.5342465753424658
RTFMS,6,a,2.0,inductive,0.6321545220834115,1.0,0.9364633979797476,0.6065573770491803
RTFMS,6,i,0.5,alpha,0.29250816925829914,0.4213250110430738,0.03353805340261773,1.0
RTFMS,6,i,0.5,heuristic,0.9837383509089305,0.9478539987349633,0.11956248270734615,0.3763596809282089
RTFMS,6,i,0.5,inductive,0.3956100135877043,1.0,0.17355717143294036,0.4072494669509595
RTFMS,6,i,1.0,alpha,0.3243587019414076,0.4210644365135009,0.08699536644235017,1.0
RTFMS,6,i,1.0,heuristic,0.9800019744297713,0.9476117884187398,0.10074248053100165,0.4117308798159862
RTFMS,6,i,1.0,inductive,0.39794277632615294,1.0,0.1709171031529949,0.3813062182244818
RTFMS,6,i,1.5,alpha,0.33764615359205574,0.4210882203033214,0.09933693723403203,1.0
RTFMS,6,i,1.5,heuristic,0.9787762995948865,0.9475003362626016,0.09101120160750542,0.41964127153258746
RTFMS,6,i,1.5,inductive,0.3766950416927146,1.0,0.16414743614686633,0.37555613713687513
RTFMS,6,i,2.0,alpha,0.3363863119174152,0.4208477769589078,0.1042227333427912,1.0
RTFMS,6,i,2.0,heuristic,0.9782133260246474,0.947517789982404,0.08834152852661914,0.4211629125196438
RTFMS,6,i,2.0,inductive,0.37538335481905594,1.0,0.16275845839216574,0.37367387033398825
RTFMS,6,s,0.5,alpha,0.40489294502833617,0.422164710877616,0.03263043951044253,1.0
RTFMS,6,s,0.5,heuristic,0.9841874444701656,0.9417442145793109,0.127360697272623,0.3684210526315789
RTFMS,6,s,0.5,inductive,0.41012940371475093,1.0,0.19021228433670734,0.4026354319180088
RTFMS,6,s,1.0,alpha,0.44488299250248386,0.4218684692189698,0.0778577599831729,1.0
RTFMS,6,s,1.0,heuristic,0.9867518998601503,0.9416673895135815,0.09913044233238344,0.40653153153153154
RTFMS,6,s,1.0,inductive,0.4356916069340334,1.0,0.1694632911742041,0.379047619047619
RTFMS,6,s,1.5,alpha,0.4483671876758647,0.42204831852404956,0.08772404251585209,1.0
RTFMS,6,s,1.5,heuristic,0.9870533868651028,0.94158795709871,0.0922431024378797,0.4112508735150245
RTFMS,6,s,1.5,inductive,0.4379303982355497,1.0,0.15002455658604807,0.37057150245668474
RTFMS,6,s,2.0,alpha,0.4501683738861345,0.42223850594802437,0.09411771238855038,1.0
RTFMS,6,s,2.0,heuristic,0.9847239742841217,0.9414866799417407,0.09050740452673178,0.4132135984605516
RTFMS,6,s,2.0,inductive,0.37364637344884377,1.0,0.14591774974620342,0.36815236599253875
RTFMS,6,o,0.5,alpha,1.0,0.2735876740005401,0.9855500389488964,0.4074074074074074
RTFMS,6,o,0.5,heuristic,0.9964243146603099,0.9389712465063835,0.8793490291625329,0.525
RTFMS,6,o,0.5,inductive,0.7921156082781,1.0,0.98701050390583,0.6000000000000001
RTFMS,6,o,1.0,alpha,0.7143184641638874,0.2722206341111568,0.9855500389488964,0.4230769230769231
RTFMS,6,o,1.0,heuristic,0.9995651478669813,0.9357072424171409,0.8707504243488526,0.5185185185185186
RTFMS,6,o,1.0,inductive,0.8195778082682326,1.0,0.97867072839693,0.6198347107438017
RTFMS,6,o,1.5,alpha,1.0,0.28705951671620034,0.9855500389488964,0.411764705882353
RTFMS,6,o,1.5,heuristic,0.9995644140017053,0.9348496163015971,0.8778487321937554,0.5209580838323353
RTFMS,6,o,1.5,inductive,0.8472235705410744,1.0,0.9844790016476587,0.6074766355140188
RTFMS,6,o,2.0,alpha,1.0,0.2869765595240132,0.9855500389488964,0.39622641509433965
RTFMS,6,o,2.0,heuristic,0.9995431780269614,0.934541095243238,0.8631545492471073,0.5176470588235295
RTFMS,6,o,2.0,inductive,0.8750687970352451,1.0,0.98131929370646,0.6000000000000001
RTFMS,6,i-a-o-s,0.5,alpha,0.41630453465106254,0.4210721123589445,0.05613861004244425,1.0
RTFMS,6,i-a-o-s,0.5,heuristic,0.9831203019712462,0.9478263141490939,0.2045588484729749,0.3892529488859764
RTFMS,6,i-a-o-s,0.5,inductive,0.4111719985221045,1.0,0.2697069515088719,0.43109987357774965
RTFMS,6,i-a-o-s,1.0,alpha,0.3910019530552582,0.42250379761310586,0.0890965024028918,1.0
RTFMS,6,i-a-o-s,1.0,heuristic,0.9772473839315587,0.9476643785132013,0.13212870565996382,0.41114058355437666
RTFMS,6,i-a-o-s,1.0,inductive,0.38884876918775,1.0,0.23323428330865492,0.4081081081081081
RTFMS,6,i-a-o-s,1.5,alpha,0.3878788979150448,0.42258311593129766,0.10346322716902334,1.0
RTFMS,6,i-a-o-s,1.5,heuristic,0.9788876868443126,0.9451357164081677,0.11274915441459354,0.4140730717185386
RTFMS,6,i-a-o-s,1.5,inductive,0.38117982055624156,1.0,0.21389898499524784,0.39080459770114945
RTFMS,6,i-a-o-s,2.0,alpha,0.3918343859591056,0.4226779411646316,0.10817972799781139,1.0
RTFMS,6,i-a-o-s,2.0,heuristic,0.9819108148146017,0.9449909068282899,0.10534926829789781,0.41273408239700377
RTFMS,6,i-a-o-s,2.0,inductive,0.383440353349609,1.0,0.20153997488230946,0.38641344046749454
RTFMS,7,a,0.5,alpha,0.42869087138902895,0.587873398266525,0.9855426963747024,0.4576271186440678
RTFMS,7,a,0.5,heuristic,0.9943505166368021,0.9395071152737802,0.8902353271192017,0.5405405405405405
RTFMS,7,a,0.5,inductive,0.6031495745917058,1.0,0.9341887456063814,0.6146788990825688
RTFMS,7,a,1.0,alpha,0.4288074771481849,0.5877611465962946,0.9855279223238217,0.4576271186440678
RTFMS,7,a,1.0,heuristic,0.9988626585488262,0.9366606699089595,0.888753295125657,0.5310344827586208
RTFMS,7,a,1.0,inductive,0.6033908211615167,1.0,0.9305845159410642,0.6206896551724138
RTFMS,7,a,1.5,alpha,0.42892600676436565,0.5876194042672853,0.9855180452073897,0.4576271186440678
RTFMS,7,a,1.5,heuristic,0.9987118277791172,0.9366383914770825,0.8907730272348869,0.5310344827586208
RTFMS,7,a,1.5,inductive,0.6038120643397614,1.0,0.9199099782809603,0.6198347107438017
RTFMS,7,a,2.0,alpha,0.6004786351282374,0.5552309267372117,0.9855059366590109,0.4411764705882353
RTFMS,7,a,2.0,heuristic,0.9985289039541653,0.9366327668484191,0.8712398490580184,0.5231788079470199
RTFMS,7,a,2.0,inductive,0.6192150667748696,1.0,0.9547923212463469,0.6140350877192983
RTFMS,7,i,0.5,alpha,0.2685128642901149,0.42217784858067686,0.034404629558612454,1.0
RTFMS,7,i,0.5,heuristic,0.9858689597835012,0.9477416336070041,0.1279224705316907,0.3755868544600939
RTFMS,7,i,0.5,inductive,0.4202591593822226,1.0,0.18187178449565766,0.4087089381207028
RTFMS,7,i,1.0,alpha,0.32542606260056695,0.4213218886177706,0.08182624826210072,1.0
RTFMS,7,i,1.0,heuristic,0.9835416697952519,0.9477435337092557,0.09641943396577801,0.4124194493263034
RTFMS,7,i,1.0,inductive,0.3975488637037371,1.0,0.1760861758919554,0.38844240336777647
RTFMS,7,i,1.5,alpha,0.31928493174519834,0.42108048575998547,0.09305431888864324,1.0
RTFMS,7,i,1.5,heuristic,0.9778585414939388,0.9477867665415282,0.09029827358920972,0.41711131554737807
RTFMS,7,i,1.5,inductive,0.36979168276953844,1.0,0.16317206306485998,0.37895549266786727
RTFMS,7,i,2.0,alpha,0.32072960555190755,0.42082967325349513,0.10175860890797717,1.0
RTFMS,7,i,2.0,heuristic,0.9733375644271987,0.9475198686394704,0.08737055282149031,0.4223171382808329
RTFMS,7,i,2.0,inductive,0.36497309511528564,1.0,0.1582166304407736,0.3759560698176113
RTFMS,7,s,0.5,alpha,0.3888182488828148,0.42230283562047644,0.031752199087818234,1.0
RTFMS,7,s,0.5,heuristic,0.9801828589301852,0.9388065744850896,0.12500819824943032,0.3729977116704805
RTFMS,7,s,0.5,inductive,0.39933047398539645,1.0,0.19082352806775038,0.4124542124542125
RTFMS,7,s,1.0,alpha,0.41481419865093927,0.4225008253145962,0.07474792992359636,1.0
RTFMS,7,s,1.0,heuristic,0.9873817110007759,0.9359330247317607,0.09219444091415419,0.4015345268542199
RTFMS,7,s,1.0,inductive,0.41138713849950337,1.0,0.16376561159911995,0.38165345413363533
RTFMS,7,s,1.5,alpha,0.41664618247807106,0.4226791595008616,0.09098868301306362,1.0
RTFMS,7,s,1.5,heuristic,0.9864286123071814,0.9356901353656142,0.09058848780795037,0.40852041718225207
RTFMS,7,s,1.5,inductive,0.4099092839701959,1.0,0.15835440388161015,0.3729786124152321
RTFMS,7,s,2.0,alpha,0.442079320862086,0.4228662201846408,0.09731055385566001,1.0
RTFMS,7,s,2.0,heuristic,0.9880420972816024,0.9357357986254212,0.08661022392385842,0.4119893088965254
RTFMS,7,s,2.0,inductive,0.4195064159442957,1.0,0.15626525471495545,0.369284876905041
RTFMS,7,o,0.5,alpha,0.9999833746196944,0.2805839078273019,0.9855500389488964,0.411764705882353
RTFMS,7,o,0.5,heuristic,0.9965823560345236,0.938820609735183,0.8803509531506213,0.5214723926380368
RTFMS,7,o,0.5,inductive,0.819962610465163,1.0,0.979557237871304,0.6068376068376068
RTFMS,7,o,1.0,alpha,0.9999512337852335,0.2805839078273019,0.9855500389488964,0.411764705882353
RTFMS,7,o,1.0,heuristic,0.9965364873506275,0.9383742202847355,0.8892110306108035,0.5214723926380368
RTFMS,7,o,1.0,inductive,0.8197567725440251,1.0,0.979557237871304,0.6068376068376068
RTFMS,7,o,1.5,alpha,0.9999301771173789,0.29260889088513303,0.9855500389488964,0.4166666666666667
RTFMS,7,o,1.5,heuristic,0.9965062207977445,0.9380617887960881,0.8929833640632729,0.5214723926380368
RTFMS,7,o,1.5,inductive,0.8188009597102865,1.0,0.979557237871304,0.6068376068376068
RTFMS,7,o,2.0,alpha,0.9999069049898925,0.29260792522065365,0.9855500389488964,0.4166666666666667
RTFMS,7,o,2.0,heuristic,0.9993767596594296,0.9347063380301793,0.887510945494947,0.5151515151515151
RTFMS,7,o,2.0,inductive,0.8188344862281715,1.0,0.9597308037674422,0.6000000000000001
RTFMS,7,i-a-o-s,0.5,alpha,0.4051393016031789,0.42170297360776715,0.05198253333356151,1.0
RTFMS,7,i-a-o-s,0.5,heuristic,0.9894964083204805,0.9478307633847161,0.19612779687648096,0.3771712158808933
RTFMS,7,i-a-o-s,0.5,inductive,0.419288010121841,1.0,0.26815969560941055,0.4252336448598131
RTFMS,7,i-a-o-s,1.0,alpha,0.3810193335360065,0.42181288694167796,0.08758056050985319,1.0
RTFMS,7,i-a-o-s,1.0,heuristic,0.9851102683799847,0.94774242218662,0.1250995153484571,0.4111111111111111
RTFMS,7,i-a-o-s,1.0,inductive,0.3765700043857988,1.0,0.2233916961189285,0.39986868023637556
RTFMS,7,i-a-o-s,1.5,alpha,0.4018079983021189,0.4219198264048396,0.0965596628172104,1.0
RTFMS,7,i-a-o-s,1.5,heuristic,0.9818418480727962,0.947595443900171,0.11310985251025218,0.4141481235469944
RTFMS,7,i-a-o-s,1.5,inductive,0.3877976221461006,1.0,0.2039066465986168,0.38899082568807336
RTFMS,7,i-a-o-s,2.0,alpha,0.40654339768949677,0.4220127416635026,0.10552956562732607,1.0
RTFMS,7,i-a-o-s,2.0,heuristic,0.9865170589461728,0.9450899848493737,0.10533823679614518,0.41924398625429554
RTFMS,7,i-a-o-s,2.0,inductive,0.3877654983927933,1.0,0.1962200412625803,0.3827160493827161
RTFMS,8,a,0.5,alpha,0.33366025544303124,0.5867569583474721,0.9855349493940163,0.4426229508196722
RTFMS,8,a,0.5,heuristic,0.9950099417259126,0.9393627171988879,0.8900712507626274,0.5342465753424658
RTFMS,8,a,0.5,inductive,0.6319150376391128,1.0,0.9419999195538595,0.6146788990825688
RTFMS,8,a,1.0,alpha,0.3339855939977212,0.5776533962627022,0.9855328503668465,0.42857142857142855
RTFMS,8,a,1.0,heuristic,0.9948756844082891,0.9393612852961206,0.8726894760875067,0.5324675324675325
RTFMS,8,a,1.0,inductive,0.6322540062177813,1.0,0.9336573224365415,0.6206896551724138
RTFMS,8,a,1.5,alpha,0.33428406920882914,0.57749986257659,0.9855197065429727,0.42857142857142855
RTFMS,8,a,1.5,heuristic,0.9988676872765198,0.936664745742599,0.859125533925713,0.5256410256410257
RTFMS,8,a,1.5,inductive,0.632191278416383,1.0,0.9404386819393112,0.6206896551724138
RTFMS,8,a,2.0,alpha,0.3346143490074168,0.5773657323056329,0.9855141042967301,0.42857142857142855
RTFMS,8,a,2.0,heuristic,0.9989933689932756,0.9366287625961287,0.8769165226756271,0.5231788079470199
RTFMS,8,a,2.0,inductive,0.632013073601775,1.0,0.9417142582817704,0.6206896551724138
RTFMS,8,i,0.5,alpha,0.2676647967690905,0.4479498721694101,0.032989610378021395,1.0
RTFMS,8,i,0.5,heuristic,0.9692652001758318,0.9478499807034968,0.12725382806834407,0.3738317757009346
RTFMS,8,i,0.5,inductive,0.3683844963414371,1.0,0.17974264361470327,0.406559877955759
RTFMS,8,i,1.0,alpha,0.27550823169235994,0.4471175612097384,0.0771679565599307,1.0
RTFMS,8,i,1.0,heuristic,0.9751223329087931,0.9475583377093886,0.09591775819612669,0.40238805970149255
RTFMS,8,i,1.0,inductive,0.3646461199542602,1.0,0.15518726642417935,0.3794174757281554
RTFMS,8,i,1.5,alpha,0.2996626848085553,0.44662828656495707,0.0912969767685673,1.0
RTFMS,8,i,1.5,heuristic,0.9735431632668646,0.9474254120045991,0.09029916385549053,0.4096204434423149
RTFMS,8,i,1.5,inductive,0.3712021614182488,1.0,0.1507823040511237,0.37388568432092295
RTFMS,8,i,2.0,alpha,0.31664396141049267,0.44635473705318346,0.10167189401527088,1.0
RTFMS,8,i,2.0,heuristic,0.9735630009077215,0.947280789550084,0.08892377221964809,0.41476729903098125
